score,review
1,배달이 끔찍하게 느립니다. 12시에 배송시켰는데 1시간 40분째 안와서 주문 취소했습니다. 시간 많고 오후일정 없는 분만 시켜드세요.
5,
5,굽네치킨. 이름대로 제대로 구워서 주는 지점이에요~
1,맛은 깐부치킨 그대로. 남자 알바생이 멍청하고 싸가지 없음 
4,크리스피 맛있음
2,조각좀 더 잘게 내 주세요;;
5,연말에 가서 웨이팅했는데 과자 주시길래 트리 앞에서 사진 찍으며 기분 좋게 기다렸습니다 -! 친절하고 치킨도 맛있어서 친구들이랑 재방문 약속하고 나왔어요
2,
5,회식장소로 좋아요. 한 달에 한 번은 가는 치킨집.
1,여기 밑에 댓글알바인가요? 치킨 시켜서 나오는데 처음에 보고 이게 다 나온건가? 하고 계속 보고있었네요 양 정말 적고 치킨 자체도 정말 작고 다먹고 배가 차지도 않았고 양념이 속까지 잘 스며들지않아서 그냥 껍질맛으로만 먹었구요 특별히 막 맛이 있는 것도 아니고  정말 실망이네요. 팝콘이랑 콜라로 배채운듯요 그냥 안주용 치킨같아요  
5,"여기 오픈한 뒤로, 치맥은 무조건 여기서 먹어요 :) 매장이 굉장히 깔끔하고 넓어서 더운 여름에 가족들이랑 자주 다녀왔습니다"
5,오픈한지 얼마안되어 깨끗하고 깐부는 맛잇다
5,친절하세요 
1,
5,웬만해선 리뷰안남기는데 여기 사장님 너무너무 친절하신게 인상깊어서 몇자 적어요 맛은 교촌이 체인점이라 비슷비슷한데 친절하심 덕분에 더 맛있게 느껴지네요  사장님 번창하세요~
5,? 평 안좋아서 걱정했는데 여기 완전 친절하신데...?..사장님 미움받지마셔요..2021년 남은달 좋은 리뷰들 받으시길
5,"와 카톡 치킨 쿠폰 썼는데  이렇게 친절하신 분 처음 봄 ,  ( 대부분 치킨 매장들은 카톡 쿠폰 쓰면 싫은 티 팍 내시는데 너무 친절해서 내가 당황..)  감사합니다! "
5,리뷰 보고 걱정햇는데 친절하네요; 튀김 기름도 깨끗한거 쓰고 멀쩡한 가게입니다 
1,불친절의끝
1,(공익 목적) 맛이 다른 지점보다 별로예요.. 양념이 제대로 안 묻은 게 반.. 그리고 닭에서 좀 오래된 냄새 납니다 그리고 사장님 불친절함
1,요기요 주문취소는 예삿일임
2,매우 불친절. 
4,아저씨가 무뚝뚝 한 편이지만 치킨은 존맛입니다. 라이스 치킨 원츄
1,진짜 너무 불친절해서 너무 신기함  이런 마인드로 장사를 하다니.. 
4,직접 살아보진 않은 시절의 간접 추억으로 가는 곳 옛날 통닭이 이런걸까 싶은 가성비 동네 닭집
5,
4,굿굿
2,왜 유명한 지 모르겠어요 ㅠㅠ
2,그냥 보통이예요.  예전에는 맛있고 바삭하고 좋았는데 요즘은 그냥 그저 그래요. ㅠㅠ
1,맥주 김 다빠지고 닭도 싱거움. 옛날맛 아님. 슬슬 문닫을 때 된듯.
3,위생 모른 척 하고 먹고싶다면 여기
1,너무 더러워서 쇼크받음 근데 오픈주방인게 신기.. 양은 많고 쌈 그거말고는 맛이 특별히 맛있다고 하기도 어려울거같음 
3,
3,
3,양재 사는게 아니면 굳이? 걍 옛날 맛 옛날 느낌
5,
3,옛날맛이여요 ㅎㅎ
1,옛날에나 괜찮았지 아직도 그대로인 인테리어 지저분함 닭나오는데도 너무 오래걸림 힙한게아니고 지저분한거임 
2,
4,후라이드의 정석 but 가게가 너무 지저분함
4,
2,기대하며 웨이팅했지만 실망을 맛보는 가게 옛날 시장 통닭 방식이래서 갔지만 식감말고는 건질게 없던 가게  그나마 가격이 싸서 별2개
5,양 : 11호내지는 10호닭을 쓰는듯. 푸짐함. 맛 :  갓 튀겨준다. 맛이 없을리가 없다. 가격 :  14000원 적당하다 아니 싸다. 분위기 :  도뙈기 시장만큼 시끄럽다. 화장실 전형적인 예전 건물 화장실. 남여는 구분. 서비스 :  모든것이 셀프. 메뉴 음식만 갖다준다. 재방문 의사 있음. 약간의 노포 감성 갓 튀긴 치킨 아니 닭에 저렴한 가격 호프...
1,최악. 1시간 넘게 앉아서 기다렸음. 6시쯤 오거나 아니면 오지 말거나. 
2,그냥 시장치킨 그이상 그이하도 아님 양이 많음 더러움
5,맛으로는 5점만점에 10점인데 서비스와 청결땜에 5점깎은거임 그래도 만점
5,별세개??? 어떻게??? 이렇게 맛있는데???? 서비스는 기대마. 여긴 맛으로 승부보는데야~~ 깔끔 떠는 애들은 오지마~
5,아주 맛있다. 아주아주아주아주
1,지하에 튀김집이 있다는 사실만으로 걸렀어야 했다. 나는 이곳에서 ㅂㅋㅂㄹ를 보고왔다.  그래도 치킨에 대한 맛 평가도 하면 이곳의 특징은 오버프라이 인듯하다. 과자처럼 아주 바삭한 맛을 주기위함인지 엄청 딱딱하게 튀긴다. 호불호가 갈릴들 싶다
5,최고입니다
5,착하시고 맛있어용
5,착함
1,뭐가 안되는게 많음 슈레기강남점 나초 소스도 없다 그래놓고 감튀 시키니까 칠리소스 내주고 콤보주문도 안되고 뭣만 하면 알바고 직원이고 안된다함
4,굿굿
5,난 좋았는데? 살짝거리가 있어도 뜨겁고
5,다들 너무 박하네.. 걍 교촌이 교촌이지 
1,허니콤보 순살 시켰는데 다 퍽퍽한 닭가슴살만 있었어요; 교정때문에 뜯어먹기 힘들어서 순살 시켰는데 더 먹기 힘들었네요ㅋ 다른 교촌집은 가슴살 거의 없고 잘만 먹었는데; 이런 집은 처음이네요; 매장에 왜 이렇게 나오냐고 물어보려다가 그냥 다신 안가려고 물어보지도 않고 나갔네요  
1,교촌 좋아해서 많이 먹었는데 이렇게 맛없는 곳은 처음이네요 ㅋㅋ 아무리 점바점이라지만 이렇게 맛차이 심해도 되나요? ㅋㅋ 다신 안가려고 기록해두는 차원에서 글 남깁니다 
1,"치킨은 맛있었는데 배달해주시는 분이 좀 불친절해서 아쉽네요,,,"
2,자리도 많았는데 주문후에는 자리를 못바꾼다고 하더군요. 참고하세요. 축구 보라고 심지어 틀어줬는데.. 등을 돌려서 봐야했네요 (한일전이었는데..)
5,새로 오픈해서 깔끔하고 좋습니다.
5,고추마요 드세요!! 고소 달콤 매콤 다들어있습니다  
5,카톡 쿠폰도 친절하게 받아주십니다:) 완전 좋아요
5,"친절한 지점, 여러 요청사항도 잘 대응함. 푸라닭 여러군데 겹치는 지역인데 여기만 이용해야겠음."
5,
1,맛이야 프랜차이즈니까 맛잇지만 응대도 별로고 홈페이지보다 가격이 더 비싸요.
1,알바생들 불친절이 수년째 한결같음
2,알바생들 다 바꾸면 대박날듯
5,
1,사람들이 배달앱 안쓰고도 주문할수 있다는 의지를 보여주려고 전화로 주문했는데 오히려 앱에서는 할인 받는 배달료를 추가로 받으시네요. 이렇게 하시면 업주분들이 불공정 계약이라고 하는 대표 배달앱과의 관계에서 더 상황이 좋아 질까요? 이런 식이면 사람들은 계속 배달 앱을 쓸것이고 업주분들이 원하는 상황은 오지 않을것 같아요. 처음이자 마지막 주문입니다.
3,순살을 주문해보았음 그렇게 맛있는지는 모르겠고 먹을만하다는 생각 보기보다 양은 많은 듯 
3,기복이 심하네요 
3,
1,주말에2인방문인데 두마리를 시키라구하는 집. 둘이서 두마리를 어케먹냐 생각좀해라
1,서빙 최악...맛도 최악 정말 정말 깜짝놀랐다  살집있으신분 사장님인지 알바분인지 하... 다음부터 절대 안갈테지만 제대로 좀하시길  
2,맛이랑 가격은 괜찮은데 서빙이 최악이에요. 직원 서빙 교육좀 시키세요.
1,치킨에서 냄새나고 질기고.... 간판 예뻐서 들어갔는데 최악
1,배달직원인지 자꾸 가게앞 인도에서 담배피던데......  하나를 보면 열을 안다고 음식장사하는집에서 일하는 사람이 가게 바로앞에서 그것도 지나다니는 행인들에게 피해주며 인도에서 담배피고있는정도면 그 가게 위생에 신뢰가 갈까요?   배달해먹고 싶은 마음이 생길까요?
5,수많은 치킨 먹어본결과 여기가 제일 맛있는 곳인거같아요 !! 서초에 살아서 행복합니다~~~!!!
5,
5,깐부가 맛있는건가 이 집이 맛있는건가 둘 다인가?
5,"리뷰이벤트참여했었는데 문제가 생겨 배달앱리뷰를 못남기게되어 여기라도 리뷰를 남깁니다. 처음 주문하고 너무 맛있었고, 가끔 손편지도 주시고, 응대도 친절하게 잘해주셔서 좋은 기억에 다른 메뉴로 재주문 3번째하게 되었습니다!! 서비스로 감튀와 음료도 주셨네요>U<♡♡ 토핑도 많고 정말 맛있습니다!! 역삼맛집!!"
1,영업중이라고해서 갔는데 문 닫혀있고 포스기랑 주방불 들어와있는데 ㅋㅋㅋㅋㅋ나와보지도않고 전화도 안받고 진짜 뭐 어쩌라는건지 안내사항도 문에 안붙어있는데 ㅋㅋㅋㅋㅋㅋㅋ
3,
1,"신메뉴 포테킹 후라이드 먹으려다가 3군데 전화하고 기분 다 잡쳤네요 이동네 bhc 전화받으시는분들 태도 다 불친절 ㅡㅡ 하네요 한티, 양재, 양재역 지점 다요 .본사에서 나와서 교육좀 하세요 맛있는 저녁 먹으려다가 기분 별로 "
1,"원래 시키던 곳 스틱 콤보가 품절이라, 예전에 다른 지점에서 시킨 골드킹 생각하고 시켰는데, 이 무슨 ..... 바삭하기는 커녕 튀김옷 눅눅하고 찌들었네요.  게다가 약간 탄맛도 나고 맛없음  엎친데 덮친격 뿌링치즈볼은 뿌링클가루가 실종임... 가루맛이 하나도안남 이제 다신 안먹을거에요  수고하세요"
5,여기는 진짜 뿌링클만 드세요 뿌링클은 진짜 맛있는 편입니다
5,뿌링클 진짜 좋아하는데 살면서 먹은 뿌링클 중에 여기가 제일 맛있어요..! 뿌링가루도 진짜 정성들여서 한조각한조각에 균등하게 잘 발라져있어서 진짜 감동적.. 어떤 bhc는 뿌링가루 대충뿌려서 주는데ㅜ 여긴 완전 정성가득이에요♥️ 대성하세요~!  그리고 뿌링소떡이 진짜 대박 인생 뿌링소떡 떡이 말도안되게 겉바속촉 대박맛있어서 말을 잃음  카카오맵에 후기 처음...
5,뿌링클 소스가 아주 골고루 발려있어요. 이렇게 정성스러운 뿌링클은 처음입니다. 여기 뿌링클 맛집!!
1,진심 1도 아까움. 주문 받고 그냥 잊어버리고 30분 넘게 기다리다가 그냥 나옴. 1층 2층 둘다 그냥 오던 가던 신경 안쓰는듯 하 배고파서 왔다가 주문하고 안나오길래 기다리다 물어봤더니 ㅋㅋㅋㅋ 다신 안감 
1,
1,불친절.. 맛 없음.. 다신 안갈듯
5,빠르고 좋음. 오후 6시쯤 이용하였고 10분만에 나옴 원래 과한 친절은 부담스러워해서 친절도는 괜찮았음
1,"최악의 집, 손님이 오던 말던 주문도 안받고 쳐다도 안 봄 사람을 쓰던가 장사를 하지 말던가 BHC 자체도 꼴보기 싫어짐 "
5,♡♡♡깐부는 진리 잘먹고갑니다 사장님도 친절하시고 매장 분위기 완전 좋아요 
1,맛이.. 양재역앞에있다는 거 빼곤 갈이유가없음
3,
1,양이너무적다 맛은있는데 비싸기만하고 ..두번은안갈듯 ..
1,다른 깐부점에 비하면 쓰레기.. 양 적은건 기본이고 소스도 한가지 덜 주고 웻지감자도 빼고 코울슬로도 빼고.. 임대료 비싸고 바쁜건 알겠지만 너무 허접합니다. 이렇게 해도 손님이 많으니 머.. 주말인데 홀을 한분이 보는건 안비밀!!
1,가게 아주머니는 작게말해도 딱딱 알아들으시는데 젊은 알바생인지 여자가 받았는데 귀가 안좋은지 거의 소리를 질러야 알아듣네요  한마디 이해시키는데 4~5번을 소리쳐야하고 좀 못알아들으면 알아서좀 다른직원으로 바꿔주면 좋겠어요 직원 불만있는 리뷰 극 공감 합니다
3,
1,직원들의 서비스 인식이 아직 부족한것같음
5,맛있어요 감자튀김도 굳
5,친절하고 맛있어요 지점도 크고
5,역대급 치킨 엄청 뜨겁게 나오고 겉바속촉!! 생맥주는 또 왜이렇게 맛있나요...
5,가본 깐부 중 최고에요!! 닭이 엄청 신선해요.  다만 기계식 주차장 관리인 너무 싸가지 없으세요. 주차가 아쉽습니다. 
5,크리스피치킨도 바삭바삭 맛있고 치즈볼도.. 다 맛있었어요!!
5,친절하시고 치킨도 제일 맛있어요....
5,친절하시고 치킨도 맛있음
4,
5,숨어있는 양재역의 치킨 맛집. 맥주관리도 잘돼있음
1,도를 넘는 불친절함.  장사 할 마음이 없으신듯.. 다시 갈 마음 없음.
5,
5,항상 친절해요 딱 그 옛날 치킨 느낌 그 가격이 이 맛이면 아주 훌륭하죠 
3,일요일인데 오후4시부터 영업시작이래서 주문 못해요 ㅠㅠ
5,항상 맛있어요~  사장님이 친절해요 
1,세상에 치킨파는곳이 무를 봉다리에 주는곳이 있습니까? 본사에서도 이걸 알고있습니까?
5,"맛있어용 ㅎㅎㅎ 밥먹으러 갈 때도 있고 회사 끝나고 가볍게 한잔하러 들를 때도 있는데 단체로 시끌시끌할 때도 있고, 혼치맥하는 사람도 종종 보임 "
1,겉에 튀김옷은 질기고 안은 퍽퍽하고 육즙은 다 빠져서 다리 두개 빼고 말랑한 살이 하나도 없고 이런 치킨 처음 먹어봅니다. 포장해온지 딱 30분 뒤에 따뜻할 때 먹었는데 냉장고에 보관했다가 먹은 오래된 탕수육 맛이였어요. 정말 황당합니다.
5,올바른 가격과 맛 주문과 동시에 생닭을 손질해 튀겨주기때문에 정말 바삭바삭 아주 바삭한맛  단 한가지의 단점은 소스가 그냥 그래요.
3,
3,"자주 가는 집있데  오늘 10/8 2140 가서 생맥주 한잔 달라고 했드니 .,.  라고 하면서 latte  is  horse 취급을 당해서 조금 불편했습니다 믿지 못하는 세상이 된 게 우리들의 책임 입니까 ?"
5,
5,파닭맛있엇어요ㅜㅜ 후라이드 색깔엄청깨끗하고 레드락생맥도맛있고 너무맛잇었음
5,
5,치킨맛도 좋고 사장님께서 엄처어어엉 친절하십니다 잘먹겠습니다
4,일인 일통닭~~ 옛날통닭 맛잇어요
4,
3,치킨 너무 짜요 양념
5,마늘치킨과 양념바베큐(?) 를 반반해서 먹었는데 딱 좋았습니다
5,양념 너무 맛있어요
3,시끄러움
4,
5,숯불향 강하고 육질이 부드러워요 지코바 큰 버전 먹는 것 같아요
4,오랫만에 만난 대학시절 선후배들... 1차에서 먹고 2차를 찾아 강남 바닥을 헤매는데 토요일 저녁이라 그런지 자리가 없고 자리가 있으면 가격이 넘사벽이고 ㅋ 강남에 오랫만에 가서 그런지 체감물가가 살인적; 가 봤던 일행이 가자고 해서 약간 걸어서 방문한 치킨집 배불러 많이 먹지는 못했지만 바베큐 향이 강하게 올라오는 치킨은 어디 흠잡을 곳 없음 게다가 강남...
4,
5,최고의 숯불바베큐 맛집! 
1,양도적고 양념맛은 더없고..
4,
4,치킨집. 서비스로 계란말이를 준다.
5,일단 BBQ라 불맛이 살아있으며 양념은 내가 먹어본 것 중에 가장 맛있었음
