score,review
2,전화하고부터 받을때까지 35분 걸림. 친절도는 보통.  포장상태와 튀김옷의 상태는 좋음. 양념도 여러가지 들어있고 닭도 꽤 큼. 근데 고기가 많이 퍽퍽해서 마지막 퍽퍽살 네 조각은 이 아파서 버림. 2000원 더 주고 교촌이나 bhc 먹는게 양과 맛 모두 가성비 나올거같음. 솔직히 15000원 주고 사먹은 8000원짜리 치킨이었음
5,얇은 튀김옷을 좋아한다면.. 이만한 가성비가 없지
5,싸고 맛있어요 
1,"평점. 0점 집에서 튀겨도 이집보다 낮겠다. 꺼멓고, 눅눅. 튀겨놓은것도 아니고, 다른 테이블에서 남은걸 준듯. 다음날 배아프고 혈변.  손해배상 청구하고 싶다. "
1,"오래전 맛난게 먹던 기억으로 멀리서 지인까지 불러 다시 갔는데.. 완전 실망.ㅠㅠ 원하는 메뉴도 주문이 안된다하고. 주문한 메뉴는  이미 튀겼던 닭을 재탕한거처럼 기름도 많고 눅눅하니 색도 시커멓더군요.  닭이 살과 껍질도 분리된게 많았아요. 왠만하면 좋은 리뷰 적는 편인데, 다시는 안갈 예정이고.. 가실분이 있으면 말리고 싶어 리뷰답니다."
5,노랑통닭은 깐풍이 맛있다
5,여기 파닭 넘 마시슴 ㅠㅠ 굿굿
2,매장이 좀 더러워요 주방은 깨끗할지...
5,떡볶이맛있음
1,최악.  배민으로 주문하고 2시간이 넘도록 안와서 전화했더니 주문 내역이 없다며 사과 한마디 없음 절대 비추
5,다 마음이듭니다 기름도 적당하고 배달도 시간안에 보다는 조금 아주조금더 지나지만 치킨은 따듯한상태그대로 오네요
1,기름관리 안하는듯. 
1,무슨 평일저녁 배달이 한시간 넘게 걸리는지... 다시는 여기서 먹을일 없네요.
1,배달 5시에 주문 50분 걸린다 통보했는데 
1,나가라는 듯이 노래소리 계속 커짐
1,뼈 간지치킨 오늘 처음 먹었는데 이게 간장향이 나는 퍽퍽한 미숫가루 닭고기 식감에 치킨 형태를한 물빠진 퍽퍽안 빵 이였어요. 진짜 맛이 없어서 아버지 드렸는데 아버지도 맛 없다고 버리셨어요. 절때 드시지 마세요. 다른 메뉴는 모르겠는데 가진치킨 진짜 먹지 마세요. 돈 아까워서 억어지로 먹었는데.. 이거 뭐.. 간장 향 나는 가슴살 고기 였어요.
2,다른 지점보다 맛없음
4,칙힌 갠차나요ㅋㅋ 가격은 보통에서 살짝 비싼편! 하지만 월세가 비쌀테니 ㅇㅈ!ㅋㅋ
5,맛있습니다. 여기 1점 박는사람이 이상한거에요;
1,간지치킨업소용물엿맛만나고단맛이너무강해서먹다가질리네요현금결제라고얘기했는데잔돈없다고해서카드결제했네요다음부턴닭강정먹을래요
4,"첫 60계치킨...,, 존맛...... 간지치킨 is 뭔들.. but... 양이..적다..너무..적다.. 포장시 2천원 할인 좋아요 !"
3,"통닭 한마리가 4900원. 사진과 달리 닭이 작지도 않고 치킨무도 공짜. 고기가 말라 있고 맛이 뛰어나진 않았지만, 가격을 생각하면 뭐.."
5,진짜맛있의용ㅎㅎ  사장님도 친절하세용
5,사장님도 존잘이고 맛도 있어요 ㅠㅠㅠ
5,역촌 연신내 숯불 탑1
5,깔끔한맛과 푸짐한 양 깨끗한시설 사장님의 푸근한 인상과 친절... 특히 홀에서 마시는 부드러운1664맥주는  여친이 마셔본 맥주중 역대 쵝오의 맥주라 했음나역시 동의 ㅋ  안주중에 떡볶이가 있는데 순살치킨을 섞어먹으면 환상궁합 ㅎ  
5,"고추치킨 정말 대박이에요^^ 치즈볼, 닭껍질 튀김도 너무 맛나요ㅠㅠ 사장님도 너무 친절하세요^^"
1,푸라닥치킨 ㅠㅠ 드디어 구라닥이 되가는군. 작년겨울 특별한 맛을 찾아 간만에 포장해 집에서 펼쳐보니  소스맛은 그대로나  닭은 작고 말라서 퍽퍽하고 닭다리는 반쪽 가슴살은 앏고 ㅋ 겨우 두점먹고 만세  ㅠㅠ 별점 한개도 아깝다.  계산하면서 포장2천원 할인 생색멘트 ㅋ 다시 안먹는다   푸라닭  그이름에 먹칠하지마라 ~~ 분명 잘되는집의 초심은 결국 돈맛에...
1,"아직 주문 진행중인데 직원인지 사장인지 멋대로 쿠폰 결재 진행하고 환불 불가하다 배짱장사 하고있네요, 응대 서비스 최악 다시는 이용할 일 없어요"
5,점장님이 친절하세요
1,최악의 경험 다신 안간다
4,등산객들 참 많이 와서 크게 떠 들다 가는 곳
1,치킨 시킨지 두시간 반 넘어도 안옴 전화도 다돌림   
5,직원분들도 친절하시고 마스크 착용도 잘 하시구요 치킨도맛있구 소스가 엄청 많이 뿌려주셔서 좋아욤
1,
1,배달비가 저렴했다면 시켜먹었을텐데 아쉽네요.
1,여기 쿠폰으로 시킬려고 하니까 바로 빠꾸먹임 최악인듯
4,BBQ 연신내점보다는 훨씬 나음
1,기분이 안좋을때 전화를 한건가요? 브랜드 종특인가요.. 전화응대를 그따구로 하시나요 어이가없네요 ㅋㅋ .. 
5,맛있게 잘 먹었습니다.^^
1,쿠폰으로 시키면 왜 취소하냐? 장사 ㅈㄴ 잘 되나 봄
1,주문만 하면 재고 없다며 취소시킴  어이 없는 지점이다. 응암점이고 뭐고 배달 다 되는데 여긴 그냥 주문 취소시킴.
1,한시간 기다렸어요. 찾으러 갔는데 콜라도 안 주셨네요. 
4,배달 빠르고 치킨 맛있어요
5,
5,여기떡볶이는 진리!! 내 최애 치킨집~ 
1,주문한지 2시간이 넘도록 안와서 취소해달라고했는데도 기프티콘 취소 안해주다가 3시간만에 치킨 보내는 곳입니다. 치킨이 와서 이거 왜 취소안됐냐고 따지니까 그때서야 취소해줍니다.  교촌치킨 어플로 시키면 주문이 자주 누락되는거같습니다.  전화로 주문확인하는것도 오래걸리고 직원응대도 이상하고 여러모로 기분이 나쁘네요. 
1,일단 직원인지 뭔지 모르겠지만 전화로 손님한테 엄청 뭐라함..교육을 못받은건지 모르겠는데 위협을 느낄정도였습니다... 전화응대 정말 대단하더군요. 전화로 기분만 상하고 다른 지점으로 갈아탔습니다.  위에만 저러면 상관없는데 치킨맛도 에휴... 다른곳이 더 맛있었어요.
5,
1,카운터들어가자마자 쳐다보지도않음. 거리두기로 예약받는다고 미리 얘기하지도 않음.
1,너무 별로입니다. 순살치킨 먹었는데 무슨 말라비틀어진 허리띠 씹어먹는 슬픔이었어요
5,시간 맞춰 조리해주시고 매번 맛있게 먹고 있어요
1,사장님 바꼈나요?????? 예전같지않은대 흠
5,
1,카운터 불친절은 뭐 기본이거니와  진짜 경악을 금치 못했네요.. 코로나 때문에 지금 전세계가 난리인데 노마스크 노장갑에 쓰레기 만지던 손으로 그대로 조리에 또 서로 침튀기면서 잡담까지... 입맛 싹 사라지더라구요... 영상 언론에 제보할까 해요 이거뭐 안심하고 교촌 시켜먹겠나요 실망입니다.
2,차 타고 갔던 맛집이었는데 주인이 바뀌었다니 이젠 갈 곳이 없네 
1,예전 구산역점이 그립다... 교촌 구산역점을 돌려달라... 
1,여러분 점주 바뀌었다고합니다ㅠㅠ
