score,review
1,"별 한개도 아까움. 주문한지 한 시간 반이 넘어가서 전화해보면 통화를 돌리는건지 30통을 해도 부재중, 집이 멀지않아서 직접 찾아가서 화를 억누르고 사장님 부르니까 잠시만요 하고 지 할일만 함 진짜 욕할거같아서 그냥 나왔음 주문 하나라도 똑바로 받으실 준비하고 장사하세요"
1,주인이 체인이된듯합니다 증말 엉망입니다. 예전맛이 그립네여
1,다신 안시킴
1,Not kind! Called to pick up and they gave to someone else and said we never ordered! Tried to call them back but they wouldn’t answer. Called on another phone and answered right away.  Please go somew...
1,배달실수로 전화도 받지도 않고 이건뭔지 배달장사를 할거면 제대로 물어보고하세요 기분완전나빴습니다 
1,방문주문도 불친절 전화도 불친절 ㅡㅡ 그냥 교촌은 다른동네가서 먹으려구요
1,우와.... 명불허전. 그래도 혹시나 하는 마음에 시켰는데.. 올 해 대화한 사람 중에 가장 예의 없고 불친절하네요. 뭐 기분 나쁜 일 있으신가요? 왜 소리 지르세요? 
1,맛없고 불친절
1,진짜 별 한개도 아깝네요. 저녁 5시에 방문해서 먹고 가려고 했는데 예약이 많아서 안된다고... 무슨 사장 마인드가 그따구인지... 예약 많다고 손님 안받는건 또 처음 보네요 공릉1호점은 절대 가지 마세요 사장이 싸가지가 없네요. 그냥 차라리 망해버렸으면....  사장이 이러니 먹고 가는 사람이 한명도 없지;; 
1,별점 하나도 아까움 주인 싸가지가 안됐음
1,
1,배달만시키다   맥주한잔하려고갔는데  이미 배가너무불러서  웻지감자에  맥주를시켰습니다  정말간단히 먹고오려구요 다시오더니  치킨을시키라고하더라구요  처음부터얘기를할것이지  감자만은안된다고하더라구요  그럴수있습니다  치킨집이니   근데 ㅡㅡ  주방에서  치킨을시켜야한다며 사장인지 누군지가 알바생에게  큰소리로  소리를지르더구요    치킨을시켜야지  라구요 ...
5,"테라스자리도 좋고 홀자리도 깨끗하고 묵동에서 넘어와서 묵고갑니다,,, 가게분들도 넘 친절해서 로긴해서 써뜸. >_< 심지어 피츠 생맥주도 있네여,,, 굿굿 굿입니다"
5,이제 치킨은 여기다
5,저번에 시켜 먹어봤는데 기름이 신선도가 높은거 같더라고요 튀김도 바삭거리고 기름에서도 깔끔한 냄새가 나서 너무 좋았습니다. 양념 발라주신 것도 너무 많지도 않고 너무 적지도 않도 덕분에 입맛에 맞게 잘 먹었습니다~^^
5,수원사는데 치킨먹으러 여기까지가요! 사장님이 너무 잘생기고 다음에 또올게요  아또먹고싶디 추릅
5,고기 튀기시는분의 팔뚝에 제가 넘어가버렸네요~  번호딸때 까지 갈게요~❤
5,지친 하루를 마치며 퇴근길을 터벅터벅 걸어가는데 은은하게 풍기는 치킨튀기는 냄새에 이끌려 집에서 기다리고 있을 아이들과 아내가 생각나 한마리 사갔었습니다. 정말 행복하고 맛있게 잘 먹었습니다. 하...부작용이 그 이후로 저보다 여기 처갓집치킨을 더 기다리네요
